"Data Source","World Development Indicators",

"Last Updated Date","2019-03-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Lao PDR","LAO","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","111428571.428571","231111111.111111","136842100","152469487.257091","191065571.207004","228467540.457793","212221818.862593","259372152.461258","305692108.283991","413821982.408377","614700001.532738","658400005.840759","769300009.228898","720900005.079446","612099978.470924","642605485.979076","660890000","672540000","676940000","750080000","974190000","1171610000.00122","1512579999.99646","1925600000.00208","2650920000.0032","2732589999.99601","3516590000.00496","4493220000","6146240000","7166060000.00636","7736200000.00497","7460877985.50254","6619813405.80306","6991688264.98668","",
"Lebanon","LBN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2489030212.11525","2836016495.64154","3748853488.53244","4207000159.97291","5334999955.15","5989999912.98137","7304200109.96669","7563885155.91193","7490743747.97012","7063369152.554","6391244717.62331","6202985074.62687","7051409618.5738","6692537313.43284","7501824212.27197","11863535961.592","12103183154.0962","12251482228.0597","15140373241.1277","19869814135.3897","20294686989.2537","23142116397.1476","25722307895.6551","26669550935.9204","26979358030.2488","25609258094.3284","23111057495.058","23418590947.3964","23528038246.7662","",
"Liberia","LBR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","340309200","284650900","285321400","268255100","1999212000","2004978000","2178607000","3245648000","2498014000","1678663000","1850843000","2265159000","2428596000","2957004000","3412388000","3385051000","3286342000","3242931000","",
"Libya","LBY","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8994703389.83051","9843249020.30638","8629261363.63636","9671484888.30486","7471584385.76349","5725902894.04449","6662087912.08791","6706443914.08115","5690761334.47391","5245795601.55239","5251854744.24053","5673442406.21385","6982677165.35433","8745312500","10722807615.3846","12848403317.0284","15554049939.0987","19934262632.6628","25254985289.3102","26990027921.8189","31477739185.3489","15542395033.4913","32541808670.8409","42464181803.8846","37803285130.4621","20680929626.4118","11557411273.4864","13212068716.6161","",
"St. Lucia","LCA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","63259259.2592593","89185185.1851852","107037037.037037","125703703.703704","130074074.074074","120370370.37037","109666666.666667","124740740.740741","134259259.259259","184870370.37037","208222222.222222","260633333.333333","317237037.037037","325037037.037037","342870370.37037","366022222.222222","361992592.592593","369392592.592593","388540740.740741","388000000","418807407.407407","424329629.62963","445151851.851852","445948148.148148","402670370.37037","399314814.814815","499314814.814815","537733333.333333","594848148.148148","706685185.185185","747385185.185185","820277777.777778","647959259.259259","787425925.925926","816222222.222222","751592592.592593","736174074.074074","705855555.555555","702177777.777778","738370370.37037","","",
"Latin America & Caribbean","LCN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","12886374902.9233","13187522375.2091","13716700686.5","14635099608.1455","14647570814.8375","15015696984.6418","17025504391.3515","17591046376.2332","19625964206.3394","22032108941.366","24273793004.9613","27965533671.0996","31871719444.8461","40985851639.8351","62107520038.1572","65304497585.7439","69516663814.0221","78080506918.5701","89024434446.5706","107568343317.374","134653014384.288","148305398082.462","126874012568.557","103042414582.423","107267072850.361","107687457224.276","110872228388.765","119133936211.937","145448171023.039","155325574014.973","184882555608.678","218812995894.27","237570304232.03","261025255563.844","304863455965.687","333105857798.2","365643951553.462","425142178686.157","444896588468.842","429092149529.564","494295600596.672","489357258559.955","454124184099.478","476794228952.523","586961434376.899","707541398007.215","788290777975.859","930208481587.334","1122935736879.99","894291297890.224","1130141555887.09","1347580853470.75","1406587342530.59","1468319333431.11","1510991720559.55","1350955465429.64","1280286306531.34","1393469055555.75","",
"Least developed countries: UN classification","LDC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38455263164.0849","46905856481.9674","49440669274.272","48206599935.1908","51052851500.8338","52506882347.5192","56456998693.8313","58279899498.9724","62911298724.9138","72781999181.9095","87188916048.3602","110346603113.948","126448107804.781","161124593096.589","209247831579.975","203592277794.966","217466109106.41","257515564875.656","285334201611.389","312385956693.919","328851999230.102","304845351375.495","283504280877.5","316000531230.457","",
"Low income","LIC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","464026785.714286","411422958.108092","418792243.673695","341092712.810704","349987424.17814","432983193.277311","452731092.436975","433333333.333333","424913594.438429","483865546.218487","656806722.689076","630522765.598651","610385259.631491","735000000","1211729323.30827","1325392296.71897","1126991676.57551","1237767756.48253","1080845611.78732","1539434810.53308","2205444646.098","2054961038.96104","2205910619.89428","2141138971.52571","2099724842.7673","2269734904.27099","2262919343.3262","2385292119.56522","2570606727.4442","2568294036.06103","3057438841.73739","3497075175.24776","3981473876.34041","4481456953.64238","5345325779.03683","5998536585.36585","6101194137.86864","6579989218.51161","6673560899.92242","6774144497.45187","8103470977.79509","6861760295.4342","6849730984.73761","7681620389.55657","9122927166.71608","10071562189.0547","11632237687.9432","12775602224.4882","15686037044.7635","11703147945.7966","15209062084.0317","22256822218.926","21677008606.3538","21505636520.0009","23142023456.5698","23008993742.6807","23453068448.8504","25402508468.5503","",
"Lower middle income","LMC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","19267793515.651","18954661368.1273","19670335988.9582","22926562592.6189","23788806308.8394","25758649450.2318","33484906304.0481","53108252193.0895","66028363232.6065","72383116474.1626","81133784837.8714","93210653505.5159","114568015706.453","148587057288.606","162969816340.185","155732951905.466","143296056504.258","133662514483.503","132050071568.242","129573304282.253","141575491393.745","154668718627.185","167235615352.624","182797241334.273","177023354920.062","192206755944.818","200054280678.786","228197205274.53","280903822848.247","306334079373.277","330395065612.014","301273168905.228","302306810455.219","332721534319.439","340977166224.813","366205301432.812","423998920996.322","521908059178.201","645367536514.737","772581587863.021","983950968873.003","1215787188348.56","1073193330307.11","1318382188539.19","1633556988880.53","1688732792856.06","1690312937706.65","1698926102751.95","1555049813181.73","1557484778441.1","1783283348358.54","",
"Low & middle income","LMY","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","41595621345.8435","40474201934.0142","38668930500.8535","44491973110.3884","47470582240.5448","51247773841.031","54687537946.7958","57169681719.1093","60258042732.9275","64364730118.4807","74123144332.0071","81649418481.8112","91912716722.5062","124108713784.662","201641956982.71","244127496091.785","256911661103.107","291603816496.64","316447495142.442","381679471211.85","506263497705.875","563646555825.572","532640663487.014","484042261731.642","480835473750.751","487546647216.318","471949956582.04","504058316440.763","602122863476.204","654170665852.763","697716974150.643","697485844301.658","930435873492.559","908334691230.935","952431737312.599","1129704115836.78","1203989186321.6","1284058478818.95","1195270739733.45","1195284833717.58","1414890469655.78","1441080216095.95","1552887022277.51","1843825071504.65","2362331550829.32","2827900428495.59","3312636818097.08","4064841806968.28","4955249584434.66","4168109699296.1","5249255703051.48","6496699372996.56","6891481320110.16","7195857967347.89","7301275340493.02","6392695475336.43","6203828258928.75","7016438979972.24","",
"Lesotho","LSO","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","13299734.0053199","16239675.2064959","20019599.6080078","23939521.2095758","25759484.8103038","29259414.8117038","32059358.8128237","33599328.0134397","33879322.4135517","34019319.6136077","33599328.0134397","41946308.7248322","55938597.6323663","82132564.8414986","116261957.32156","155510480.054091","204691812.327507","217341306.347746","241490340.386385","358669833.729216","475089881.869543","508034188.034188","","","","","","","","","","","","","","","","","","","","","","","","","","1880617168.64905","1911937309.34973","1986901849.25121","2412540758.34563","2632465301.40061","2686796784.40926","2250123157.7094","2151612114.95757","2048943835.28361","1904851226.40996","","",
"Late-demographic dividend","LTE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","24355734402.5397","27683146188.6445","28128438962.1298","30227120759.4317","33031552878.6422","38514732856.7104","42440186327.6525","49768233249.3783","69801841569.627","108736353941.879","113254831503.471","118673597795.601","136995288870.601","155282582455.574","202280468684.104","257097890038.127","267309301446.825","260115326836.618","249117201595.921","260062290719.152","278706979470.177","275559428275.354","303291436771.481","367661124937.566","409210651877.331","431689885000.569","447618040311.027","659434748246.114","607492348097.928","637048005475.888","780337090865.824","824279365542.11","862670366154.283","809328058457.685","808682902882.223","959520495508.18","1008197523246.27","1100492910662.12","1348300829942.87","1727259183661.35","2032641829177.54","2431799345595.98","3025447537433.17","3689158814930.88","3019841610072.31","3750134493211.76","4682199221114.03","4922332008456.79","5226569746342.33","5377919392877.21","4741913281751.59","4671014687364.34","5211890315536.67","",
"Lithuania","LTU","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3760052306.13279","4296020112.21407","5570465170.47907","5679422097.53992","4652317911.09193","5161332153.64696","6065910832.97367","7570066967.22081","9769110547.09532","12317922131.1475","15956117551.9343","19907525661.94","25227037082.6492","32878310405.3856","20075458020.5727","24952274894.8246","33714511263.1334","34605459624.8866","38438912381.036","38340614747.7239","31677886224.3079","31292180055.1465","37401460958.7449","",
"Luxembourg","LUX","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","485968696.453011","529104738.976939","550136530.014877","574222742.109338","666044306.533899","692153890.564676","683946186.039868","646757316.218159","706129490.821281","809484523.131192","1035362404.19524","1202122245.15064","1368795527.44936","1874750258.7456","2430978562.55178","2581119008.44576","2641332288.40125","2940526055.14913","3643690790.31638","4493075949.36709","5036580080.01104","4242402542.37288","3911777856.25993","3820305798.81657","4136471306.89751","4438728582.10476","5899257178.97779","7482725121.55592","8462342622.05156","8950196048.32105","11253881458.2327","12316127111.6361","13023095859.473","13139891674.4403","14801672775.5004","17732486316.3656","18272295765.4723","18693078484.4384","21565467881.7515","24100925847.0062","26253223696.3332","26357587472.0358","27602419536.9848","34050282167.0429","44457047429.8485","50828521328.193","61225635428.428","76137222830.5502","87376805331.7709","67759441511.531","75369252982.9219","87282705846.636","88087593005.4484","97926858992.9458","115450094789.787","108327686137.788","109150025202.802","121045822814.513","",
"Latvia","LVA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2275390758.69937","2953175089.33129","3181698524.07452","3677526510.18706","3377901753.54312","3561696407.87949","4044694425.78912","4459960209.18599","5717024966.17882","7852404058.80057","9757176104.54263","13006613995.4853","17759662152.9203","18673335769.6243","11573236030.025","13097832087.9273","17722855204.0671","18490673665.9217","19318800528.0809","19486091364.6231","16430284209.712","16307280042.7834","18702150361.795","",
"Macao SAR, China","MAC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","1137203250.98782","1152434286.32673","1266769544.76442","1256813522.0283","1480432286.7269","1796798921.32138","2049473919.85673","2344564906.20994","2513152973.44471","2895068900.466","3195940945.52388","3309528590.79271","3588055726.54297","3620321795.22578","3468693512.75356","3585445061.62778","3445881586.20344","3669715587.03187","3962920046.34994","4033733739.9639","4358055119.87452","4776966039.99402","5761511804.74184","6321478947.95971","7472817256.98003","9549645963.73773","9864340843.63038","7565472239.26957","9183474544.50026","11993215434.8856","14226961538.9429","15673338089.695","17504726371.2737","17571571696.9317","15639204012.4576","16120608023.9223","",
"St. Martin (French part)","MAF","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","462404900.701512","501926687.086256","501926687.086256","533544116.194052","535520225.274182","497974508.447782","557257188.024899","614563778.282778","656061653.98676","687679083.094556","853749629.483253","859386138.613861","975395583.376804","1379897246.09803","2163897661.22019","2996076495.99013","3520263390.12966","4123953545.17798","3980104159.16673","4752096637.68562","6085388406.23889","6184030315.3336","5968605346.173","4852588134.37768","5148405879.34851","5067330815.86008","5526914458.94293","5914982294.95646","6462582987.17277","7314276289.4371","9074363976.07464","8865737968.89716","9469830979.15202","8739349822.56157","9390609855.48191","11335099531.6159","10902396700.2834","10658406549.8058","11452344717.0047","12003481375.7089","12579800084.6979","12314876687.6051","13353797749.7505","16048207626.5876","19968118741.5426","23064234675.6909","26592092080.131","34711375315.8454","46189308800.9496","37077112112.2985","40096825547.6881","49394553702.7652","49325135598.7205","50467551008.2684","51892152314.3357","42898210829.2453","46965383634.9732","51147028477.0945","",
"Monaco","MCO","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1190104425.92793","1252852608.69565","1435213852.81385","1219400372.43948","763462400.942589","986460018.981132","1102297774.11633","1285842260.36985","1718305265.8758","2117707388.69106","2745096749.10315","3132123127.53692","4275318330.46401","5667512220.93918","3997496759.5593","4564744973.44231","6021114017.00373","6114880608.35246","6435836431.81746","6268958790.50415","4810649361.00114","4821042170.67025","","",
"Madagascar","MDG","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","111896638.778162","136359934.723301","135907021.451483","151309643.644399","159917393.99732","166712685.115184","208843979.811107","205672790.888083","235119319.764427","244148322.956612","240001884.823528","252204260.112222","245822786.617848","312077209.065592","387473830.382784","476932072.229689","382361666.975508","472941273.991891","642273690.020235","1052478250.59075","1202045776.28036","820213764.67508","728723582.825097","615724223.727779","526427278.599826","586093618.273828","506563070.148185","577421068.604866","564192209.309003","556341691.83395","863652161.657586","708089366.936187","746051704.255414","829743807.355329","881169926.444315","1002050697.53447","1038878681.97771","1062314497.02468","1094596244.51324","1197396427.3864","1473714280.17308","1462698057.62895","992629459.557409","1755712693.33634","2072165750.5456","2295538579.6828","2524543111.73818","3823250483.87655","5356795491.93887","4414320824.52674","3758114787.43511","4187943168.72972","3875056123.12934","4108333240.45856","3963999639.22653","3462205283.48258","3576358437.41516","4488979332.56528","",
"Maldives","MDV","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","87100000","93600000","93700000","96500000","95200000","85000000","86200000","94900000","115800000","140200000","177720795.811518","202570224.390244","237300000","256976040.145985","281896971.527179","","","","","","","","","","","","1046484375","1635687351.5625","2076965007.8125","1480031945.3125","1693203242.1875","2295433324.20216","2146445207.7206","2399557577.06549","2754149269.64955","2769184611.36448","3197865451.51835","3517317406.21471","",
"Middle East & North Africa","MEA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","225921437112.94","211714483945.899","241280247615.327","259114994446.933","260164667580.259","259509683127.11","259774508539.41","289783693108.329","294235400353.862","310685790522.881","357504900596.672","450124386837.671","535188993695.843","625223482022.655","802974486368.54","1022285252433.55","912357654813.224","978547350948.739","1110574081477.46","1265623803458.81","1315543883025.37","1363925665275.69","1253007284534.1","1194850161062.42","1249784202843.94","",
"Mexico","MEX","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","1520944000","1503120000","1536528000","1688128000","1978568000","2079752000","2192168000","2392912000","2746232000","3011216000","3430408000","3417960000","3991120000","5232144000","7612160000","8465680000","8784409090.90909","8363203539.82301","11315763157.8947","16754179824.5614","25215695652.1739","32350081632.6531","17920283687.9433","14024762697.7519","16777514898.6889","19063168548.0732","17389311866.6231","18775671165.2881","33950973120.4083","42503284582.5716","51767986204.9349","60602974423.5356","73709195127.4678","77847500962.8964","91454798672.6319","79834960276.6614","100336342605.995","122323230283.513","139005454028.021","155972441425.045","191318627691.527","185388139002.173","186428365368.683","188498786171.1","234749892610.314","280628576973.545","280595105053.582","308103605534.306","333835150453.292","259328000666.001","328581153292.181","382867847673.324","402385300656.821","413674331349.828","434739905435.396","428461575941.899","421199129023.098","456573735940.959","",
"Marshall Islands","MHL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112025441.936029","133187399.029378","132092388.064954","145047041.860686","148122951.765165","158086127.691602","187355373.280028","172293751.045784","180895087.63541","204433774.813792","190145414.250979","172302336.50941","163209900","","",
"Middle income","MIC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","39423740070.4514","38148502627.7636","36214068616.4396","41706710883.0953","44499410989.0322","47943941107.6512","50958956577.1255","53495727176.019","56323022738.7242","60013421501.2651","69571798002.0478","76353758087.785","86052597030.3584","117131399752.7","191051585736.242","230863191783.032","243696652424.505","276278366235.243","299313787045.5","360393289550.423","479953725743.088","536832738533.455","508696472016.735","461282610178.48","459605333749.138","465997827889.913","450922378495.304","480087525308.604","577240279706.64","629264539612.221","669479194207.209","667848272386.169","898461704395.888","876211252754.078","920699187074.042","1093390468504.36","1165365340860.78","1245419200237.93","1156559552621.82","1156967254894.04","1372531453141.12","1399175345114.99","1506729137877.75","1791058175988.4","2295686466623.15","2750073030489.71","3223707755116.44","3955230057711.48","4820280960737.88","4045214668818.61","5100119770109","6320590234752.03","6700822743767.82","6994516118908.26","7091866610062.04","6204187017263.2","6021777134550.77","6815606083892","",
"Macedonia, FYR","MKD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1603480565.37103","1214969387.7551","1235972107.64093","1394808318.96552","1636859122.40185","1902913385.82677","1703283208.02005","1899399718.8755","2002835930.40293","1915757242.53076","1781287933.96455","1568409000.38361","1817612486.7521","2147331758.78046","2850790823.81275","3193976913.25935","3757217971.46827","5166645055.42167","6772738889.40639","5111857888.5548","5464748071.43748","6933562133.17417","6513782540.51447","6648647600.08018","7371282875.11494","6537953908.28833","6992788664.26109","7802343342.69329","",
"Mali","MLI","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","65853415.5769349","62205958.6847398","64625177.8154074","65484073.0802223","86947315.4622356","95227665.5413931","128763530.489589","220186807.735786","243102500.129484","197530459.237373","205552195.806166","364714604.404316","434370562.274823","514247471.123573","443268446.977991","395235879.53122","416358418.489186","454692650.324391","594720677.865749","647482471.421942","637532999.30857","699433469.80106","632842468.362108","829530662.795925","851446738.807168","958831214.265043","856534725.984293","770106159.043682","992802336.940277","934859797.354093","895732070.243874","844696126.022499","1024115513.56823","973208000.322483","1174335576.3715","1156885512.83939","1545515187.27709","1722328562.1695","1944481571.49219","2245728117.62931","2647158117.3576","3756036384.56267","2935591312.15793","3753380431.55648","4047531704.43903","3954062692.4604","5286919876.12339","5463353708.1197","5186867185.78678","5651731893.4207","5936021254.9644","",
"Malta","MLT","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","178912116.216773","182399240.746599","199083145.814581","262352694.68048","380157924.044994","409750864.665849","456620115.116631","565700620.107756","639163194.831235","847294011.976048","1080289709.17226","1001867673.1794","945154375","858687779.211754","842635347.797746","884790812.591508","1059441664.84597","1374164264.41352","1613825872.58337","1747152500.61592","2258063352.69485","2416347144.75432","2680610176.33598","2549153958.45031","2870834261.04737","4530520428.01556","4408051453.07289","4279168056.94583","4432533981.65543","4732350408.95394","5448559670.78189","4772107221.2153","5028809028.80903","5830431318.99397","6353388141.50473","6830742444.96953","8570066491.02998","10163701067.6157","13351252380.2549","12727424284.5235","13475761589.404","15028332102.1362","14791441120.4701","15297520514.2266","15355604122.6578","14000219904.42","14274220587.6576","14522949255.8155","",
"Myanmar","MMR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55822092.110987","28936974.9931771","15280128.2547127","16579332.4182804","14912668.7848099","11440182.1875086","13175715.9410337","16046272.1018293","21203708.8506465","23880103.285794","32637322.5359287","60518082.1559769","6524981185.85476","11418499287.2454","14508467646.5863","15853479719.6333","13892176057.7058","18771651224.8278","",
"Middle East & North Africa (excluding high income)","MNA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95702898092.3105","89652984068.5735","101363391183.994","109904774016.882","109557909570.273","113338208075.29","112617666358.301","120949891488.372","129982854958.511","137632908878.34","159458025496.782","203392161991.699","236675012091.872","255273439367.827","312923011045.249","414827232091.389","398033635896.965","426579047797.031","448605318226.711","536729470973.152","545611016496.023","534166911111.676","456233176344.263","448034942992.659","485548539377.201","",
"Montenegro","MNE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","492754225.547243","701764284.434892","754511285.296062","790611783.331449","1184751676.18575","1360722546.9469","2107656504.83001","3155958116.61648","4219318880.91402","2707481244.79022","2596760264.90066","2918516819.57187","2783478093.28023","2742331386.08603","2752019371.10256","2454886325.82899","2758861725.66372","3124750957.85441","",
"Mongolia","MNG","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","1640949933.33333","1645216266.66667","1701452966.66667","1365680775","1491340800","2357290000","2182762166.66667","2115665933.33333","1927175666.66667","1033205140","1963530568.42105","479118638.497653","541030589.942626","504816597.208761","603552981.877355","571254552.400333","558878338.713148","669128488.063497","656469894.839646","771837167.206557","830538468.020561","946734020.522735","1083962181.86893","1405234670.28888","1605232631.21152","1826066273.67383","2467564065.06216","3777731776.3995","2637353047.33985","4074354772.60398","7749643979.15854","8115246246.99833","7728160145.9387","6978077021.79397","5245197266.5001","5079946823.35004","6561657119.59272","",
"Northern Mariana Islands","MNP","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","782000000","774000000","937000000","835000000","752000000","579000000","459000000","360000000","405000000","449000000","478000000","525000000","561000000","633000000","902000000","874000000","",
"Mozambique","MOZ","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","964768518.518519","910957507.082153","946910052.910053","736723880.597015","619863207.54717","510958333.333333","631047029.70297","738841073.271414","780851315.287838","894397771.512955","906060596.275966","1441087347.50784","1241552970.97214","1203108577.3582","1273593417.12133","1435373698.85043","1428756979.55497","1440536357.80866","1471754248.56416","2095580238.11947","1984740871.59819","1635081290.2104","2817934090.71712","2851596191.28512","3298417150.47406","3566662920.08152","3406697253.62981","3738472010.77387","4502926528.56308","4504046936.03893","4693423655.9963","7210031664.12088","11402674338.9262","13456895718.5234","14376807062.8686","10653347166.8855","8166323674.47004","9190115771.85164","",
"Mauritania","MRT","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","21292359.5481573","29136912.8527144","34553392.1117166","33619515.6091032","34366614.3805637","37355026.2274428","37968203.4903786","44551473.8969854","46235425.0579423","46928474.719223","52255984.5238982","55870281.7484395","130400605.635379","154651313.491139","245911943.764579","287442988.012061","408487332.287308","397766030.502386","353035482.018886","385073787.544618","472621686.893869","560587076.25535","635455054.347191","601550396.238839","531665312.893569","551938836.41824","636796680.336134","605800778.6164","603421657.162202","556924695.745405","619220688.532171","591063842.198136","423125759.821665","374906550.171349","533234083.754805","654323243.788916","653619250.557491","595923082.849861","536222118.466012","514710234.160963","586066741.920943","604109626.016756","559797982.697374","731711211.648861","1221237735.84906","1801743919.57467","1573298585.25689","1951415134.6531","2702435272.72712","2078696994.80649","2653665789.27719","3228292146.0467","4157275301.73286","4123778642.36812","3546400021.87781","3500449998.53345","3003669995.95763","3470876448.57074","",
"Mauritius","MUS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","405896879.443239","489609976.843794","564145830.967177","659152518.190897","695183686.217352","630448162.032115","538882501.724534","512463480.890468","541292580.596074","596406022.340942","787664112.160637","1175707785.24949","1487456930.87359","1560741780.22007","1914623069.93642","1886943132.9581","2016680374.2161","2097744786.9447","2329179751.00777","2467920144.02144","2842083563.16267","2778038969.85843","2773468596.69816","2892939672.35506","2838633731.56162","2836868719.81132","2802349642.88098","3107144777.16252","3601069149.22632","4138397488.49004","4823089368.33175","5298319904.70625","6435675926.44661","5180852195.57069","6224223957.58891","7497875008.70898","7667254575.70715","7466076465.56835","7967578441.36165","6879968736.36138","6586704706.27625","7335984037.77109","",
"Malawi","MWI","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","62578748.4250315","63138737.2252555","64118717.6256475","71538569.2286154","55018899.6220076","76298474.0305194","97158056.8388632","94172880.4197735","96003840.1536061","105244209.768391","113764550.582023","129618485.979059","154066866.267465","166971805.199561","213742272.943414","281430886.779347","260569550.930997","279211429.837191","390186085.101339","432121434.692129","480236424.085704","389813470.345136","340407389.862624","346441947.565543","319230224.989387","338258391.018556","296491322.336253","329017068.864038","449068871.276305","548903786.91792","628568287.588406","645800021.403346","763999972.247662","667200031.797947","729705611.006822","672015402.029613","727117725.446647","894458228.433125","667060400.287069","768862087.50207","616067736.69131","671619118.720506","910299895.805214","984214280.216538","1133832239.10748","1437753337.29665","1468318218.41214","1468752616.69095","2091637229.42984","1959765493.18573","2426167893.9069","2241976034.32248","2512564932.19754","2351558270.10052","2396448729.31199","2278726548.01045","2441651520.53259","2279713394.65747","",
"Malaysia","MYS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","938377727.688488","990528060.891154","1062685744.15262","1107948288.25297","1136483372.53365","1199129361.03489","1232584215.34039","1232256239.38325","1327373219.65242","1362468084.41134","1595668594.01542","1662163057.36658","1890500425.59228","2756562272.33659","4580773877.27971","4207474683.5443","4587239180.04407","5620885060.74026","7143172409.32642","10040412630.2321","13533271303.2294","14692616509.7001","16036111843.7955","17211826778.0985","17844908431.473","15592764317.358","13979331912.9155","15777107278.9332","19825874064.457","25372860122.5635","31883248918.6292","40044733779.4588","44155181214.9056","52860417233.2077","67592211553.1169","86952551834.1308","90961920661.4198","92380225707.9991","67655931512.4338","76187894736.8421","94350000000","86253947368.4211","91820526315.7895","96153421052.6316","118513157894.737","130552137519.474","147059593261","167026995578.31","178116146291.744","143890588055.043","181098692993.077","207619607843.137","215525123025.123","216892951220.286","218113294020.593","186602995775.189","181125521297.881","202823690819.459","",
