"Data Source","World Development Indicators",

"Last Updated Date","2019-03-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"French Polynesia","PYF","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","924815534.802062","1097832635.50811","1200180119.7847","1277881075.11566","1226356124.24386","1379502008.94587","1526152139.30863","1287883988.94729","1123595126.11685","1276574342.539","1134519616.25415","1167674715.56918","1259379434.65386","1120551433.57245","1201644319.94176","","",
"Qatar","QAT","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121837912087.912","142876098901.099","144510439560.44","140228846153.846","92291208791.2088","72484340659.3407","85204395604.3956","",
"Romania","ROU","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","2382000000","2864000000","4005000000","5277000000","5812000000","6642000000","7357000000","8728000000","10133000000","12087000000","13462000000","12384000000","12239000000","13486000000","10920000000","10444000000","11261000000","12242000000","11321000000","6380000000","4946000000","5023000000","5691000000","7195000000","9403000000","9640000000","9946000000","9521000000","9687000000","11905000000","13074000000","15703000000","19923000000","26220000000","24119963899.1975","30270958591.6087","43162426173.6123","56289848643.7502","45509461605.5338","53727832194.33","67878965578.9008","63959890289.2402","76167793539.7206","82196228525.46","72967793599.5272","77640574865.053","87999400126.1209","",
"Russian Federation","RUS","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74551490000","91743150000","101781970000","100024930000","86247230000","80751910000","110520310000","109273010000","117185250000","147485450000","200829850000","268869480000","333199930000","390390560000","523433950000","342951140000","441833180000","573448160000","589773980000","591958000000","562550590000","393034910000","332386230000","411277210000","",
"Rwanda","RWA","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","684234990.547778","978334566.926979","1106488456.94674","1278249577.70458","1315320501.91924","1500026466.52659","1561045432.63419","2048448868.51127","",
"South Asia","SAS","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","8233022727.56168","9520051010.98433","10945369635.0131","12156678846.9746","14890032998.4279","17809736157.184","18005870298.616","18625298426.5258","20083779092.4614","20714443032.1859","20169018671.4055","20994704954.5107","24208728342.6027","26949268353.7894","30454706201.0272","34888411557.0817","36523664412.4798","40011212657.4164","43155417193.6245","49398740559.6803","58934116022.7485","62821689003.7939","67870239006.9659","68347633332.449","74222205139.781","85714100775.1109","87672579511.8209","97578783779.3383","116317035091.755","151170683535.663","195563734006.762","238525115141.151","290504703208.6","363904617164.962","315139053319.919","415571201374.801","526543559874.647","523843686194.744","552183271758.65","574336930366.753","516659619472.292","519396725961.153","584405662307.771","",
"Saudi Arabia","SAU","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","2859480229.60454","4275284708.1234","8058622004.44278","31515492966.6241","28729713698.9164","37388101993.5944","42458791552.059","39160931053.1193","62850421193.5868","106765128072.793","119443903835.541","78767953290.6019","50015063774.3481","41656606145.0666","31039697343.9032","22772344013.4907","25680000000","26634666666.6667","30853333333.3333","47381333333.3333","50629333333.3333","53681866666.6667","45617333333.3333","45899466666.6667","53449600000","63416266666.6667","64902400000","43493333333.3333","56061466666.6667","82259466666.6667","72980546133.3333","77641200000","98956906666.6667","131849333333.333","191972800000","225206261742.827","249567932447.52","322853648266.667","202056547066.667","261831173341.6","376224211200","399419454800","387745717200","354973163493.333","218010394722.267","200860075477.285","239092982312.533","",
"Sudan","SDN","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","779138279.692152","725412173.73375","716920001.670248","981800001.9636","1218270128.69689","872601015.225283","783461538.46154","777461538.461539","818414542.319612","547280000","449724444.444444","588711111.111112","817011111.111112","499000000","379500000","368900000","375700000","600100000","681000000","671000000","625700000","611500000","861700000","1834100000","1713300000","2081280000","2578650000","3821880000","4971303328.70825","5930483790.11213","9389652901.50133","12087993690.433","8581142972.82795","11646421263.4664","11026176541.4481","5125300929.7532","6047707928.55507","6021777924.59669","4896332965.50146","4638209737.91508","5613566197.51324","",
"Senegal","SEN","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","599905275.693581","688152695.26561","696001908.303761","855259964.454001","675143113.243527","816183988.244525","806893026.944218","983029375.116328","884249759.745649","948129630.678105","900913135.837105","824372429.377721","1029003538.03506","1071054374.97483","1111270704.62933","1201880956.12396","1452666732.89479","1297167806.1525","1342013613.54116","1150717021.20859","1231113507.05124","1505804608.40441","1362497681.08559","1271781654.40992","1392648069.58595","1442277492.17905","1306255606.26087","1400094251.668","1520786140.29251","1820465479.74078","2178724392.08353","2354758324.0051","2400791250.25774","2873869105.97864","3493974178.6654","3114618168.28438","3212491051.87374","3787769150.23964","3967340749.52074","4208354287.93174","4297645950.40566","","","","",
"Singapore","SGP","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","3130311112.22411","4976058383.9666","7836702872.48541","7896934174.18247","9017574985.62089","10839140775.6536","13250074212.483","17843163561.1228","24285352905.0407","28273884429.6648","29143584782.5545","29728591386.7294","30244012974.9961","27874463109.0114","27544567341.0804","34890636994.5948","48265997490.5897","55358255957.5442","67489351919.9648","75156145987.0916","82765352268.309","96455182678.8639","120962981189.165","159278525443.161","169735439103.714","170184474176.478","143641527603.641","152885737491.814","181303682019.533","164712615932.434","170985030059.953","199024576441.439","247124303718.334","288253857627.159","340083620038.601","386533976363.018","444427950216.542","369743801854.401","472243611761.328","560879257419.374","572804377548.764","590892431870.854","595915867566.394","539434400741.913","520980488925.125","561467494614.117","",
"Solomon Islands","SLB","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","17935067.201955","27374381.3267613","36149254.2830213","40290349.9651847","74252481.745354","84957442.769065","79180268.114129","71979903.8380632","77140184.4236036","102613210.790442","80363775.5307345","80505311.5207682","84221385.6361404","103912733.791646","101210440.824306","95460926.5325224","115038217.147067","137768518.834739","171501171.156099","192109134.273337","210105992.542353","214644723.959782","226799362.379017","196899725.703302","220869927.675399","121518649.054803","91650318.1217738","49434014.3530254","91885452.9290584","116441766.211746","146181050.991093","162573092.714984","218654297.660549","259398115.475264","224089132.679319","315659452.74093","537144326.233681","618804286.007065","573510019.50987","567771569.852655","525935948.70453","554859849.112234","607641361.968981","",
"Sierra Leone","SLE","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","161012243.222915","211261552.539422","242863451.225801","275481660.905309","203088871.102923","147822174.888904","141831921.631649","173708639.643172","159830001.496811","152527943.260851","182847776.420815","156458355.225556","177823265.409791","209659119.046964","217136504.586457","197418184.499964","176774134.61746","216175585.525467","128306896.814266","109632602.303058","47603395.8832684","50693775.5896901","28631494.9326431","55045037.9398936","81119282.0295503","98175532.9722675","176853711.03845","207618015.492559","261782195.374767","302518301.002357","330517631.975043","330459214.822182","368309506.316709","416867298.159139","538263483.700005","1231345705.73811","1757361795.03462","1503257667.51947","781558030.52527","933734883.427099","","",
"El Salvador","SLV","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","860760000","1086480000","922600000","1265320000","1214160000","922720000","816960000","893800000","891320000","902880000","1018991581.0517","907740000","938640000","908520000","973112679.48406","897692307.692308","975261636.599222","1147370346.28905","1316683373.90806","1566950644.90029","1650828098.22959","2148979300.49964","2201142204.45461","2220000000","2508900000","2434600000","2520500000","2721791937.15393","2832350173.14003","3342130000","3770670000","4349260000","4809750000","4215791532.91539","4971117953.24486","5878555805.88227","6110251638.58143","6536788799.30548","6620205985.33667","6915400691.61829","6877205934.81483","7220432544.54031","",
"San Marino","SMR","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11146106264.5397","14119035815.6274","11241889400.1544","12594381916.2754","15513747915.355","14733059383.8537","18525502558.7094","19179944769.4755","17336960119.0248","19231561254.8697","21865349896.7372","",
"Sub-Saharan Africa (excluding high income)","SSA","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","45058119154.2049","46930447384.5764","64671126805.8343","90540700117.4094","73509746773.7028","59834443638.6845","57889655777.1886","58746729493.2373","58281605016.5828","50814907333.917","63285958286.3676","65166419726.7177","68047773203.7935","80471826268.2143","76543948888.5614","78426793688.4113","78383796728.5292","80392987752.0428","82742869100.0111","90528675906.9544","91419560722.7737","83280560673.9812","98241258975.725","115699327412.64","111463369217.164","115337920045.417","147063561711.882","187707897038.397","244099779321.07","282526406672.788","339006575148.567","415073388173.158","318037112357.541","412235335973.781","500924574680.449","492371917822.937","493306326211.773","466570827356.611","357900930578.674","331378313541.957","389822724536.399","",
"South Sudan","SSD","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3789446614.25178","1569700000","1307930000","","",
"Sub-Saharan Africa","SSF","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","45105719426.0575","46999583255.3294","64757769303.5751","90627422647.104","73597639778.624","59912689490.0039","57968738658.4907","58847257036.8947","58402013177.6903","50949296654.2388","63446533420.9405","65358787738.313","68236217556.506","80714473677.4912","76773730484.3727","78684572867.7768","78719644066.0461","80718776382.3291","83101378673.5819","90886401710.3105","91818525017.4067","83682847910.9328","98699765999.3319","116220347609.516","112019145141.836","115938038784.039","147731106131.072","188375696156.333","244856891940.535","283422001985.629","339896437689.421","416007657007.287","318924912097.368","413105223814.014","501896481129.18","493656713529.025","494834826979.83","468012369001.317","359275347322.816","332818406330.559","391482159146.651","",
"Small states","SST","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","17853612.0932826","7675256.77040349","8741594.82176381","23488618.3589587","24117288.6645407","29282289.646138","19961808.4094201","9513153.51698913","10780855.4044597","10204274.8338671","14196533.4853847","9205372.17746826","13553080.7813263","8177274.72177781","11055862.2553372","9397440.0879105","7880000","","","","","","","12400310","11303244.3","16375327.5","16267369.1","11063786.69228","14771457.52","15786702.532318","15069281.3378785","15944198.9466531","16114815.559332","13510604.1622368","17509376.0065079","19612830.8906042","24314396.6100127","29342883.7942205","32936904.2749905","49073366.2069314","87098062.2278995","89983828.0470317","96563792.7654083","92153927.4271183","",
"Suriname","SUR","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1415600000","1411100000","1612400000","2027700000","1688500000","2325500000","2847654989.6365","2871828916.18094","2588885192.72455","2351540508.56621","1843140760.32132","1606330375.51584","2167006806.39624","",
"Slovak Republic","SVK","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7391078418.36737","8967441921.41121","10969283078.5409","10889390376.561","11808106110.0935","13012191176.0099","12100584035.1643","14136991511.1228","15431502673.4253","13064820193.1741","18794047002.6188","39474750578.0404","45077943861.6774","57335535920.2951","72058912181.3238","80843517078.148","60190733173.5874","68044201867.1428","83288934453.0883","85083248922.7252","92168507977.6866","92255150709.1927","79806507593.553","83535610739.5577","91162034635.2372","",
"Slovenia","SVN","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7032700000","6612600000","7997900000","9658600000","9831300000","9826200000","10508300000","9973300000","10650000000","11248000000","12738700000","15641400000","19466400000","22050600000","26122055742.1252","33029499518.0566","36999062088.535","28847856681.6885","30842960864.2796","36110146661.0777","33875074786.4645","35871732984.4705","37852960663.1748","33239610168.3929","34826745593.0533","40406377915.7824","",
"Sweden","SWE","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","8103285960.97651","9016943889.57311","10614358958.641","14578968461.7503","18838025198.9476","20690398179.278","21911281064.0395","22838616438.4542","26252068564.5555","33996232789.3991","38150661837.9649","35424096816.9644","33096606109.7755","33495406393.0971","35415908360.0682","36293653867.7031","43509416341.7727","52931534423.8196","59786901844.6623","62425563400.5852","70530174752.4403","69267275585.8822","71383204860.9658","61784992551.0904","73657589652.878","95254847885.5416","101343951800.481","100684299120.346","104804062889.366","106252860497.453","112227737549.022","105202592121.342","106823918098.481","131438340214.921","161225069379.257","173974747164.467","199241616328.566","234879724079.288","257015521094.781","188341802715.909","220276557566.513","261941660303.883","249176852687.115","252875140769.617","256544664473.918","224962043385.667","224916363045.083","239472323985.331","",
"Eswatini","SWZ","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","201772833.046034","222039591.639173","219189999.8094","213094999.8147","218844999.8097","272914289.321838","404322495.198215","429135182.774987","356874516.09509","345031864.362497","274456839.522472","204067439.226912","308897250.910698","478037360.226585","532006725.409534","586156704.360334","657939277.598933","685108363.225492","736847672.273717","777380320.694984","897135996.177386","1011189701.92317","938987703.371381","1036826550.56809","1057534819.80018","988014345.455515","1238723003.95519","1141001936.20822","1160640999.81532","1840984217.66661","1981709323.93005","1804657347.19888","1837866384.44009","2118892308.73347","1744253068.11351","1775452988.44225","2062825042.0674","1676679458.10353","1786829765.2051","1849915820.46491","1938091784.79657","1743678940.01885","1692836161.52588","1916101249.05298","",
"Sint Maarten (Dutch part)","SXM","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1026631284.9162","1170134078.21229","1227022346.36872","1247502793.29609","1215687150.83799","1164083798.88268","927837988.826816","",
"Seychelles","SYC","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","36932781.8922239","53065505.4659127","70435432.9979435","89847158.4885562","96868879.5892666","93335279.5151146","81603739.5437708","81792119.2000584","100041052.755011","116625404.749593","127685033.00406","152937662.296027","181687006.395714","178586648.32817","228926341.349521","216821444.368479","242141367.851956","312050486.985834","303331284.005518","332194100.137023","333717215.684828","369418181.87847","370316233.888605","422956622.108531","481709731.536535","510600707.274774","549992962.188934","616821042.321541","627701307.290662","719670173.922527","850363972.507241","853730765.914806","902069825.499386","849794485.213407","840748158.680699","942455665.898087","1232788166.62486","1455916464.96076","1373240825.68427","1297074704.91759","1352922708.45049","1562920466.98712","",
"Syrian Arab Republic","SYR","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","1399300000","1320400000","2024000000","2476800000","2642800000","2485100000","2477300000","2346200000","2511500000","1603100000","1957300000","2014600000","3905900000","5029600000","4502500000","4380600000","4848000000","5192000000","5757000000","5970000000","5639000000","4808000000","5457000000","6845000000","7487000000","8227000000","7045000000","9833500000","11512000000","13168800000","15617016197.1401","19749315151.3201","15681906879.9603","19605790972.8673","","","","","","","","",
"Turks and Caicos Islands","TCA","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","130735269.361784","119540436.361957","92867841.7680601","71369896.4881034","87523912.954446","60081023.5284384","102457307.419223","146522538.761456","94441348.434138","143093142.482922","179825042.145136","224631190.561436","197662568.971473","271169843.71981","224478727.824833","209024230.607487","198892806.031937","190093853.358636","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","77362611894.4481","77487567209.4892","87691155847.6697","85414572826.4858","84304745736.5523","106091556542.206","126616158291.803","143598334616.207","167194510488.952","192461176051.171","226519886685.932","255045065579.873","320383361975.489","396745728566.858","442707103440.948","429221818842.529","401671347855.538","418573730556.279","508125865700.846","501262353703.19","558950096995.152","791218919287.708","1017327611389","1245065100754.09","1540504840141.39","1889049594552.34","2222202289651.13","1871461138356.53","2382496169915.24","2936126705354.27","3140664566382.32","3342605312276.56","3478427240424.65","3311573688039.36","3161961548242.88","3524227392034.95","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180945897012.993","227533196983.949","255055723123.288","265040065032.707","252533912287.289","231704871432.467","287050889169.628","295922093024.138","324129652611.137","412462495415.814","547843042663.2","673671578846.518","823419574253.383","1011072571588.57","1313630053955.17","942859463725.794","1141282396573.57","1442228977378.42","1480170430427.65","1517494684244.43","1500490972071.53","1182629404270.92","1114622540815.71","1319057693536.9","",
"Togo","TGO","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","229546857.32616","168883907.326034","182631972.090531","226949980.192565","297958138.247731","335790935.83865","549646177.416736","474781254.761466","433111052.607909","344134579.318753","367734406.134353","368966537.9926","466033060.203389","516316546.512934","540493411.839488","539741443.330471","662906141.319432","630863670.625694","548932757.22173","348640700.244764","399265355.164554","464723492.979348","556852011.92036","510974216.100248","496315144.08909","459896701.644281","423596980.448678","428966550.825375","514236794.793153","692506646.926002","750992633.163047","811002623.422435","831073465.17498","912910564.579181","1135691080.26241","1196574999.25657","1296379585.22602","1687560594.45551","1751042417.012","2007963454.99005","1814597205.84293","1498086403.95674","1577308324.31389","","",
"Thailand","THA","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","2780030954.49007","3466796234.60934","3984636759.22527","4863858317.16002","6268870754.6035","7938706473.48706","8513401713.48972","8551652506.46288","8153350168.19432","9301929411.70886","9100301783.19987","11105350789.8457","14664744178.9486","20428614917.4319","25290984353.3165","29229483219.4249","35504312762.1097","41387414595.1466","47465138939.8184","56144195298.7918","70291857803.1595","71415808938.0424","72419158862.1629","65908516080.9285","71410225658.8533","81761851505.617","76106587483.3236","81442771879.842","93881649848.3665","114018869449.691","129287430000","152553120000","181372240000","208357780000","181968016733.264","227242774271.888","262943626360.648","277377491249.247","286231729110.825","282159315524.355","275804645083.954","282043727579.012","310793180828.648","",
"Tajikistan","TJK","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","768137200","994724700","1219841300","1254434400","1646013600","1705568400","1756282800","1218239700","842798461","1072806291","1311862188","936720719","836264717","824360083","899521570","1124964688.2","",
"Turkmenistan","TKM","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","62316199838.3601","65646882993.1758","86067935030.6861","110770313274.523","119062038197.816","108269015761.743","107126279653.824","118659154222.39","113735018383.031","99171307183.4412","112481330730.141","127912272021.275","142010156686.55","158252990062.707","158910549707.241","169641210470.955","181413067093.4","207175288913.11","245775622577.246","269775045828.94","295831636399.352","332010902332.219","347451082276.515","414265982008.213","398598630359.872","400543455674.731","436673712336.955","537110399172.616","647405437551.736","770427924283.143","871587989142.441","1012904709142.97","802169245548.383","1004079442493.3","1235519090434.76","1265252263788.65","1260558156802.35","1236851470549.68","1072481237043.8","1043314127833.6","1160757889567.55","",
"Timor-Leste","TLS","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43343080.7502369","69159715.1813849","58143861.8799356","66149931.3213136","94889673.7611027","101258510.468652","102689739.188155","87862751.6044241","89595180.712222","91006899.613869","96780600","109896003.011685","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","284203223844.798","339578972614.126","404619894638.042","539034735114.163","379943638817.733","456160835094.727","488409539051.761","568191476221.711","524493735458.545","478020921682.752","333180667479.087","285793927602.333","","",
"Tonga","TON","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","3671360.58785826","4265612.52243275","5043501.50526941","8535712.5191642","15702018.100459","9327258.12954054","9815405.35008648","13392990.2511876","12065718.6378501","14371080.4348784","15961043.9708211","18778023.4287691","13503442.5525941","19176190.6632099","22916649.1760252","20639479.1307267","25047187.1010982","24791978.8977645","31638738.6897844","38765957.2230408","32336151.2870178","31749871.8265668","28102086.9079301","32875840.7135283","","","","","","","24261943.4171312","33711234.8577594","39124033.3207722","44843200.5097821","46685348.8666571","43161488.3252569","37009253.0224663","51426149.6760878","43707213.9262791","45042474.6324301","67363413.8893971","80352967.4697336","91779809.8045833","74694566.7730648","99746061.2950088","103168335.198981","102004945.659173","",
"South Asia (IDA & IBRD)","TSA","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","8233022727.56169","9520051010.98434","10945369635.0132","12156678846.9746","14890032998.428","17809736157.184","18005870298.616","18625298426.5258","20083779092.4615","20714443032.1859","20169018671.4056","20994704954.5107","24208728342.6027","26949268353.7894","30454706201.0273","34888411557.0817","36523664412.4798","40011212657.4164","43155417193.6245","49398740559.6804","58934116022.7486","62821689003.7939","67870239006.9659","68347633332.449","74222205139.781","85714100775.111","87672579511.821","97578783779.3383","116317035091.755","151170683535.663","195563734006.762","238525115141.151","290504703208.6","363904617164.962","315139053319.918","415571201374.801","526543559874.647","523843686194.744","552183271758.65","574336930366.753","516659619472.292","519396725961.153","584405662307.771","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","45105719426.0575","46999583255.3293","64757769303.575","90627422647.1039","73597639778.6239","59912689490.0039","57968738658.4906","58847257036.8946","58402013177.6903","50949296654.2388","63446533420.9404","65358787738.313","68236217556.5059","80714473677.4912","76773730484.3727","78684572867.7768","78719644066.0461","80718776382.3291","83101378673.5819","90886401710.3105","91818525017.4067","83682847910.9329","98699765999.332","116220347609.516","112019145141.836","115938038784.039","147731106131.072","188375696156.333","244856891940.535","283422001985.629","339896437689.421","416007657007.287","318924912097.368","413105223814.014","501896481129.181","493656713529.025","494834826979.829","468012369001.316","359275347322.816","332818406330.559","391482159146.651","",
"Trinidad and Tobago","TTO","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","1289889898.57463","1390721270.10568","1548458333.97852","1564708333.9853","2067625000.86151","3138916667.97455","3143541667.97647","2789208334.49551","2345625000.97734","2439750000","2405755102.04082","1650083333.33333","1623638888.88889","1740721951.21952","1831600000","2288635294.11764","2179764705.88236","2144094117.64707","1853526597.97462","2104244565.51168","2798717452.05331","2815323007.14439","2994411900.59097","2929755335.06422","3398700000","4828900255.55321","4868300260.24551","4547200000","5880900000","7384058664.5938","10878646809.6652","14879422193.7939","14121460780.6821","19557228922.6859","9968776047.27209","12093527322.1487","18203739867.507","17719863299.4629","18875790817.4643","16423838830.1744","12606416704.2683","9253731741.43472","11035145925.8631","",
"Tunisia","TUN","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","1303714072.19104","1326494932.57138","1653167273.0225","2556201377.87914","3262097570.53682","3485187286.09051","3001587138.71817","2865491336.18823","2696846171.7962","2672272180.57532","2722821894.66172","3341529271.56713","4252718909.23045","4376813248.0677","5203036053.13093","5105876733.25553","6012889609.16595","5786349409.29354","6910158872.69175","7978852762.35792","8150741809.2784","8172467579.44076","8423456058.31083","8736116672.63799","8558504881.99319","9464017307.14093","9466613523.39869","10891310674.9022","13502569318.0601","14568070292.6291","15891061400.0488","19964048568.2512","25079989449.2651","19815296883.9681","22125192119.6032","22494654717.2269","22148014960.4912","21976251416.9646","21575036446.9053","17452928057.0955","16899132539.8427","17584260723.1057","",
"Turkey","TUR","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","2081000000","2017000000","2540000000","2287000000","2755000000","2935000000","3621000000","5967000000","7808000000","7844000000","9609000000","11119000000","10580000000","14135000000","17581000000","18194000000","21042000000","22039000000","24298000000","26263000000","29191000000","36581000000","45150000000","51528000000","54117000000","45482000000","50353000000","49963000000","54750000000","70502000000","91918000000","106331000000","119865000000","145383000000","178015000000","145547000000","157445000000","183650000000","205515000000","209986000000","220871000000","199010000000","187966000000","210153000000","",
"Tuvalu","TUV","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1274564.4009237","1635078.86663589","2015177.69159636","2715978.95511279","2627019.09343642","3015215.1759909","3266386.14747813","4060750.71532369","5513224.54339492","14060484.3684377","14848815.1173893","25110647.0714293","20567990.4754601","","","","","",
"Tanzania","TZA","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","625777820.2667","645296846.8689","606194202.6576","685682990.3623","747749826.9859","797850347.2983","527438906.7463","489554524.871","504307737.596","434114886.3981","436601404.4718","393212922.1208","503876902.6038","532373005.185","538425092.6337","505289766.9825","576252408.3296","764783793.8125","937651197.055","1265150317.5758","1372187961.5848","1246638019.7592","1191063108.6399","1201800788.802","1361001371.5684","1766704739.68","1899699677.30718","2168609096.74792","2615267756.87179","2971656820.39134","3445682862.8163","4102294744.61643","5577564963.91484","5152734436.67582","6370022829.17572","7398235544.52255","8675629504.5013","8459721764.64591","8590085863.64074","8813810070.83096","9268639109.05984","8747870004.57835","",
